"detritus_so",4.4196253816045
"detritus_d",47.4416082953161
"x_detritus_s1",5.00289212378624
"x_detritus_s2",15.593928137746
"x_detritus_s3",2.14162236773066
"x_detritus_d1",0.0207927437656687
"x_detritus_d2",0
"x_detritus_d3",0
"xR_detritus_s1",341.904528159146
"xR_detritus_s2",5600.90161876676
"xR_detritus_s3",176.709473818379
"xR_detritus_d1",0.757940131643413
"xR_detritus_d2",0
"xR_detritus_d3",0
"discard_o",0.000740434715403785
"corpse_s1",0.0733456176548578
"corpse_s2",0.194799434850246
"corpse_s3",0.0300866144520401
"corpse_d1",0.000718374274912328
"corpse_d2",1e-06
"corpse_d3",1e-06
"ammonia_so",13.4853865475704
"ammonia_d",89.9957953189944
"x_ammonia_s1",0.194410813522181
"x_ammonia_s2",0.0382457256495432
"x_ammonia_s3",0.00486394303943411
"x_ammonia_d1",0.000643215983927503
"x_ammonia_d2",0
"x_ammonia_d3",0
"nitrate_so",441.355153566326
"nitrate_d",4845.29633962388
"x_nitrate_s1",0.00573463258451792
"x_nitrate_s2",0.299784700283718
"x_nitrate_s3",0.0420429893385963
"x_nitrate_d1",2.63800401663029e-05
"x_nitrate_d2",0
"x_nitrate_d3",0
"phyt_so",0.108838895073194
"phyt_d",0.199702408005955
"omni_o",5.3316092868472
"carn_o",13.9940970797666
"benthslar_o",48.462779809216
"benths_o",0.00541821460268486
"benthclar_o",0.000394242827009364
"benthc_o",0.00158530765079998
"fishp_o",22.1509398354638
"fishplar_o",0.000209880259262048
"fishd_o",4.76002853849481
"fishdlar_o",10.0113384841959
"fishm_o",0.493700049437634
"bird_o",0.00024545222458881
"detritus_si",3.40308528809375
"ammonia_si",22.9314290641103
"nitrate_si",389.743133460224
"phyt_si",0.0547350001094052
"benthslar_i",6.10289167044204
"benthclar_i",8.66180448543668e-06
"benths_i",5.0967586320312
"benthc_i",2.61103703520534
"discard_i",0.0085042976736589
"omni_i",0.255365493642642
"carn_i",1.59878036330459
"fishplar_i",1.67255493836318e-05
"fishdlar_i",2.0402280344867
"fishp_i",4.24160637301929
"fishm_i",0.0259248311456098
"fishd_i",4.18512905651863
"bird_i",0.00084911240232939
"seal_o",0.000125494418731236
"seal_i",0.00616312323501295
"ceta_o",0.0134073886102975
"ceta_i",0.00289447567629149
"corpse_s0",0.101916684128494
"corpse_d0",0.017407066
"kelpC",1584.91086980092
"kelpN",232.457376275917
"kelpdebris",28.7036075152768
